publish_date,outlet_id,conflict_id,sentiment,sentiment_category,sentiment_intensity
2011-07-14 00:00:00,35,14,0.0666666666666666,positive,0.0666666666666666
2011-07-23 00:00:00,56,1,0.0,neutral,0.0
2011-08-19 00:00:00,75,14,-0.006095238095238,neutral,0.006095238095238
2011-08-20 00:00:00,52,1,0.1583333333333333,positive,0.1583333333333333
2011-08-30 00:00:00,67,1,0.0549418144579434,positive,0.0549418144579434
2011-09-01 00:00:00,75,14,0.03493462428697325,neutral,0.03493462428697325
2011-09-03 00:00:00,67,1,-0.0222222222222222,neutral,0.0222222222222222
2011-09-06 00:00:00,103,1,,neutral,
2011-09-07 00:00:00,103,1,0.0424431099873577,neutral,0.0424431099873577
2011-09-13 00:00:00,67,1,0.0607560957560957,positive,0.0607560957560957
2011-09-14 00:00:00,77,14,0.0188342003468053,neutral,0.0188342003468053
2011-09-15 00:00:00,47,14,0.042794089968003,neutral,0.042794089968003
2011-09-19 00:00:00,75,14,0.0560719131614653,positive,0.0560719131614653
2011-09-21 00:00:00,4,14,0.0768123351744041,positive,0.0768123351744041
2011-09-23 00:00:00,76,14,,neutral,
2011-09-23 00:00:00,106,14,0.0333333333333333,neutral,0.0333333333333333
2011-10-30 00:00:00,14,14,,neutral,
2011-10-31 00:00:00,48,14,0.0413933534237401,neutral,0.0413933534237401
2011-11-01 00:00:00,75,14,0.0755608766233766,positive,0.0755608766233766
2011-11-01 00:00:00,76,14,0.0333333333333333,neutral,0.0333333333333333
2011-11-16 00:00:00,48,14,0.0492667539179167,neutral,0.0492667539179167
2011-12-09 00:00:00,12,14,,neutral,
2011-12-10 00:00:00,75,14,0.0948648648648648,positive,0.0948648648648648
2011-12-11 00:00:00,75,14,0.0331372549019607,neutral,0.0331372549019607
2011-12-13 00:00:00,76,14,0.1714962121212121,positive,0.1714962121212121
2011-12-14 00:00:00,7,14,,neutral,
2011-12-16 00:00:00,35,14,0.0302232854864433,neutral,0.0302232854864433
