publish_date,outlet_id,conflict_id,death_reporting_count,human_rights_violations_count,id,death_report_percentage,hr_violation_percentage,article_count,normalized_death_report,normalized_hr_violation
2022-05-31 00:00:00,1,1,0.0,1.0,2,0.0,50.0,26,0.0,0.038461538461538464
2022-05-31 00:00:00,7,1,0.0,0.0,2,0.0,0.0,26,0.0,0.0
2022-05-31 00:00:00,8,1,0.0,0.0,1,0.0,0.0,26,0.0,0.0
2022-05-31 00:00:00,10,1,0.0,0.0,1,0.0,0.0,26,0.0,0.0
2022-05-31 00:00:00,13,1,2.0,2.0,1,200.0,200.0,26,0.07692307692307693,0.07692307692307693
2022-05-31 00:00:00,16,1,0.0,0.0,1,0.0,0.0,26,0.0,0.0
2022-05-31 00:00:00,24,1,0.0,0.0,1,0.0,0.0,26,0.0,0.0
2022-05-31 00:00:00,27,1,2.0,0.0,1,200.0,0.0,26,0.07692307692307693,0.0
2022-05-31 00:00:00,28,1,1.0,0.0,1,100.0,0.0,26,0.038461538461538464,0.0
2022-05-31 00:00:00,32,1,0.0,0.0,2,0.0,0.0,26,0.0,0.0
2022-05-31 00:00:00,41,14,9.0,1.0,1,900.0,100.0,3,3.0,0.3333333333333333
2022-05-31 00:00:00,42,1,0.0,0.0,1,0.0,0.0,26,0.0,0.0
2022-05-31 00:00:00,43,1,0.0,0.0,1,0.0,0.0,26,0.0,0.0
2022-05-31 00:00:00,46,1,0.0,0.0,1,0.0,0.0,26,0.0,0.0
2022-05-31 00:00:00,47,1,0.0,0.0,1,0.0,0.0,26,0.0,0.0
2022-05-31 00:00:00,53,1,0.0,0.0,1,0.0,0.0,26,0.0,0.0
2022-05-31 00:00:00,58,1,0.0,0.0,1,0.0,0.0,26,0.0,0.0
2022-05-31 00:00:00,65,1,0.0,0.0,1,0.0,0.0,26,0.0,0.0
2022-05-31 00:00:00,76,1,1.0,0.0,1,100.0,0.0,26,0.038461538461538464,0.0
2022-05-31 00:00:00,79,1,0.0,0.0,1,0.0,0.0,26,0.0,0.0
2022-05-31 00:00:00,83,1,0.0,0.0,1,0.0,0.0,26,0.0,0.0
2022-05-31 00:00:00,86,1,0.0,0.0,1,0.0,0.0,26,0.0,0.0
2022-05-31 00:00:00,87,1,9.0,2.0,1,900.0,200.0,26,0.34615384615384615,0.07692307692307693
2022-05-31 00:00:00,94,1,0.0,0.0,1,0.0,0.0,26,0.0,0.0
2022-05-31 00:00:00,108,14,5.0,1.0,2,250.0,50.0,3,1.6666666666666667,0.3333333333333333
2022-06-01 00:00:00,1,1,0.0,0.0,1,0.0,0.0,19,0.0,0.0
2022-06-01 00:00:00,5,1,0.0,0.0,1,0.0,0.0,19,0.0,0.0
2022-06-01 00:00:00,6,1,0.0,0.0,1,0.0,0.0,19,0.0,0.0
2022-06-01 00:00:00,8,1,0.0,0.0,1,0.0,0.0,19,0.0,0.0
2022-06-01 00:00:00,14,1,0.0,2.0,3,0.0,66.66666666666666,19,0.0,0.10526315789473684
2022-06-01 00:00:00,18,14,0.0,24.0,1,0.0,2400.0,1,0.0,24.0
2022-06-01 00:00:00,24,1,1.0,0.0,1,100.0,0.0,19,0.05263157894736842,0.0
2022-06-01 00:00:00,25,1,4.0,15.0,1,400.0,1500.0,19,0.21052631578947367,0.7894736842105263
2022-06-01 00:00:00,27,1,0.0,0.0,1,0.0,0.0,19,0.0,0.0
2022-06-01 00:00:00,29,1,0.0,0.0,1,0.0,0.0,19,0.0,0.0
2022-06-01 00:00:00,35,1,3.0,1.0,1,300.0,100.0,19,0.15789473684210525,0.05263157894736842
2022-06-01 00:00:00,72,1,0.0,0.0,1,0.0,0.0,19,0.0,0.0
2022-06-01 00:00:00,79,1,0.0,9.0,1,0.0,900.0,19,0.0,0.47368421052631576
2022-06-01 00:00:00,83,1,1.0,1.0,1,100.0,100.0,19,0.05263157894736842,0.05263157894736842
2022-06-01 00:00:00,86,1,0.0,0.0,1,0.0,0.0,19,0.0,0.0
2022-06-01 00:00:00,92,1,0.0,1.0,1,0.0,100.0,19,0.0,0.05263157894736842
2022-06-01 00:00:00,103,1,0.0,0.0,1,0.0,0.0,19,0.0,0.0
2022-06-01 00:00:00,108,1,0.0,0.0,1,0.0,0.0,19,0.0,0.0
2022-06-02 00:00:00,4,1,0.0,0.0,1,0.0,0.0,27,0.0,0.0
2022-06-02 00:00:00,6,1,0.0,1.0,1,0.0,100.0,27,0.0,0.037037037037037035
2022-06-02 00:00:00,7,1,1.0,0.0,2,50.0,0.0,27,0.037037037037037035,0.0
2022-06-02 00:00:00,8,1,0.0,0.0,1,0.0,0.0,27,0.0,0.0
2022-06-02 00:00:00,10,1,0.0,0.0,1,0.0,0.0,27,0.0,0.0
2022-06-02 00:00:00,30,1,0.0,0.0,1,0.0,0.0,27,0.0,0.0
2022-06-02 00:00:00,35,1,0.0,0.0,1,0.0,0.0,27,0.0,0.0
2022-06-02 00:00:00,43,1,0.0,2.0,1,0.0,200.0,27,0.0,0.07407407407407407
2022-06-02 00:00:00,44,1,0.0,23.0,1,0.0,2300.0,27,0.0,0.8518518518518519
2022-06-02 00:00:00,47,14,0.0,0.0,1,0.0,0.0,2,0.0,0.0
2022-06-02 00:00:00,52,1,0.0,0.0,1,0.0,0.0,27,0.0,0.0
2022-06-02 00:00:00,53,1,0.0,0.0,1,0.0,0.0,27,0.0,0.0
2022-06-02 00:00:00,56,1,4.0,0.0,1,400.0,0.0,27,0.14814814814814814,0.0
2022-06-02 00:00:00,67,1,0.0,0.0,1,0.0,0.0,27,0.0,0.0
2022-06-02 00:00:00,72,1,0.0,0.0,1,0.0,0.0,27,0.0,0.0
2022-06-02 00:00:00,74,1,0.0,0.0,1,0.0,0.0,27,0.0,0.0
2022-06-02 00:00:00,76,1,0.0,0.0,1,0.0,0.0,27,0.0,0.0
2022-06-02 00:00:00,79,1,0.0,0.0,2,0.0,0.0,27,0.0,0.0
2022-06-02 00:00:00,93,14,0.0,0.0,1,0.0,0.0,2,0.0,0.0
2022-06-02 00:00:00,94,1,17.0,27.0,2,850.0,1350.0,27,0.6296296296296297,1.0
2022-06-02 00:00:00,95,1,3.0,1.0,5,60.0,20.0,27,0.1111111111111111,0.037037037037037035
2022-06-02 00:00:00,98,1,0.0,0.0,1,0.0,0.0,27,0.0,0.0
2022-06-03 00:00:00,5,1,0.0,0.0,1,0.0,0.0,38,0.0,0.0
2022-06-03 00:00:00,6,1,1.0,0.0,1,100.0,0.0,38,0.02631578947368421,0.0
2022-06-03 00:00:00,7,1,1.0,1.0,1,100.0,100.0,38,0.02631578947368421,0.02631578947368421
2022-06-03 00:00:00,8,1,0.0,0.0,4,0.0,0.0,38,0.0,0.0
2022-06-03 00:00:00,9,1,5.0,0.0,1,500.0,0.0,38,0.13157894736842105,0.0
2022-06-03 00:00:00,13,1,0.0,0.0,1,0.0,0.0,38,0.0,0.0
2022-06-03 00:00:00,15,1,0.0,0.0,1,0.0,0.0,38,0.0,0.0
2022-06-03 00:00:00,19,1,0.0,1.0,1,0.0,100.0,38,0.0,0.02631578947368421
2022-06-03 00:00:00,24,1,0.0,0.0,2,0.0,0.0,38,0.0,0.0
2022-06-03 00:00:00,25,1,2.0,3.0,2,100.0,150.0,38,0.05263157894736842,0.07894736842105263
2022-06-03 00:00:00,26,1,0.0,0.0,1,0.0,0.0,38,0.0,0.0
2022-06-03 00:00:00,27,1,0.0,0.0,1,0.0,0.0,38,0.0,0.0
2022-06-03 00:00:00,28,1,0.0,0.0,1,0.0,0.0,38,0.0,0.0
2022-06-03 00:00:00,41,1,0.0,0.0,1,0.0,0.0,38,0.0,0.0
2022-06-03 00:00:00,42,1,0.0,0.0,1,0.0,0.0,38,0.0,0.0
2022-06-03 00:00:00,46,1,0.0,10.0,1,0.0,1000.0,38,0.0,0.2631578947368421
2022-06-03 00:00:00,47,1,0.0,0.0,1,0.0,0.0,38,0.0,0.0
2022-06-03 00:00:00,48,1,0.0,0.0,1,0.0,0.0,38,0.0,0.0
2022-06-03 00:00:00,50,1,1.0,0.0,2,50.0,0.0,38,0.02631578947368421,0.0
2022-06-03 00:00:00,55,1,0.0,0.0,1,0.0,0.0,38,0.0,0.0
2022-06-03 00:00:00,66,1,1.0,1.0,1,100.0,100.0,38,0.02631578947368421,0.02631578947368421
2022-06-03 00:00:00,86,1,5.0,0.0,3,166.66666666666669,0.0,38,0.13157894736842105,0.0
2022-06-03 00:00:00,87,1,10.0,2.0,3,333.33333333333337,66.66666666666666,38,0.2631578947368421,0.05263157894736842
2022-06-03 00:00:00,91,1,0.0,0.0,1,0.0,0.0,38,0.0,0.0
2022-06-03 00:00:00,95,1,0.0,0.0,1,0.0,0.0,38,0.0,0.0
2022-06-03 00:00:00,98,1,12.0,61.0,2,600.0,3050.0,38,0.3157894736842105,1.605263157894737
2022-06-03 00:00:00,108,1,1.0,0.0,1,100.0,0.0,38,0.02631578947368421,0.0
2022-06-04 00:00:00,1,1,2.0,0.0,1,200.0,0.0,12,0.16666666666666666,0.0
2022-06-04 00:00:00,6,1,2.0,0.0,1,200.0,0.0,12,0.16666666666666666,0.0
2022-06-04 00:00:00,13,1,3.0,0.0,1,300.0,0.0,12,0.25,0.0
2022-06-04 00:00:00,19,1,0.0,6.0,1,0.0,600.0,12,0.0,0.5
2022-06-04 00:00:00,24,1,0.0,2.0,1,0.0,200.0,12,0.0,0.16666666666666666
2022-06-04 00:00:00,34,1,0.0,0.0,2,0.0,0.0,12,0.0,0.0
2022-06-04 00:00:00,42,1,0.0,0.0,1,0.0,0.0,12,0.0,0.0
2022-06-04 00:00:00,77,1,0.0,0.0,1,0.0,0.0,12,0.0,0.0
2022-06-04 00:00:00,91,1,0.0,0.0,1,0.0,0.0,12,0.0,0.0
2022-06-04 00:00:00,95,1,1.0,6.0,1,100.0,600.0,12,0.08333333333333333,0.5
2022-06-04 00:00:00,98,1,0.0,0.0,1,0.0,0.0,12,0.0,0.0
2022-06-05 00:00:00,15,1,0.0,0.0,1,0.0,0.0,5,0.0,0.0
2022-06-05 00:00:00,18,1,0.0,0.0,1,0.0,0.0,5,0.0,0.0
2022-06-05 00:00:00,72,1,1.0,2.0,1,100.0,200.0,5,0.2,0.4
2022-06-05 00:00:00,86,1,0.0,0.0,1,0.0,0.0,5,0.0,0.0
2022-06-05 00:00:00,95,1,0.0,0.0,1,0.0,0.0,5,0.0,0.0
2022-06-06 00:00:00,8,1,2.0,2.0,1,200.0,200.0,11,0.18181818181818182,0.18181818181818182
2022-06-06 00:00:00,12,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2022-06-06 00:00:00,26,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2022-06-06 00:00:00,28,1,0.0,0.0,2,0.0,0.0,11,0.0,0.0
2022-06-06 00:00:00,41,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2022-06-06 00:00:00,42,1,1.0,0.0,1,100.0,0.0,11,0.09090909090909091,0.0
2022-06-06 00:00:00,75,1,1.0,0.0,1,100.0,0.0,11,0.09090909090909091,0.0
2022-06-06 00:00:00,77,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2022-06-06 00:00:00,83,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2022-06-06 00:00:00,87,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2022-06-06 00:00:00,92,14,6.0,0.0,1,600.0,0.0,2,3.0,0.0
2022-06-06 00:00:00,93,14,1.0,1.0,1,100.0,100.0,2,0.5,0.5
2022-06-07 00:00:00,6,1,0.0,0.0,1,0.0,0.0,8,0.0,0.0
2022-06-07 00:00:00,9,1,1.0,0.0,1,100.0,0.0,8,0.125,0.0
2022-06-07 00:00:00,39,1,0.0,0.0,1,0.0,0.0,8,0.0,0.0
2022-06-07 00:00:00,43,1,0.0,0.0,1,0.0,0.0,8,0.0,0.0
2022-06-07 00:00:00,43,14,0.0,0.0,1,0.0,0.0,3,0.0,0.0
2022-06-07 00:00:00,47,14,0.0,0.0,1,0.0,0.0,3,0.0,0.0
2022-06-07 00:00:00,48,1,0.0,0.0,1,0.0,0.0,8,0.0,0.0
2022-06-07 00:00:00,50,1,0.0,0.0,1,0.0,0.0,8,0.0,0.0
2022-06-07 00:00:00,52,1,0.0,0.0,1,0.0,0.0,8,0.0,0.0
2022-06-07 00:00:00,75,14,8.0,1.0,1,800.0,100.0,3,2.6666666666666665,0.3333333333333333
2022-06-07 00:00:00,76,1,0.0,0.0,1,0.0,0.0,8,0.0,0.0
2022-06-08 00:00:00,6,1,0.0,1.0,1,0.0,100.0,18,0.0,0.05555555555555555
2022-06-08 00:00:00,7,1,0.0,0.0,1,0.0,0.0,18,0.0,0.0
2022-06-08 00:00:00,8,1,1.0,0.0,1,100.0,0.0,18,0.05555555555555555,0.0
2022-06-08 00:00:00,14,1,0.0,0.0,1,0.0,0.0,18,0.0,0.0
2022-06-08 00:00:00,16,1,0.0,0.0,1,0.0,0.0,18,0.0,0.0
2022-06-08 00:00:00,22,1,0.0,0.0,1,0.0,0.0,18,0.0,0.0
2022-06-08 00:00:00,25,1,1.0,0.0,1,100.0,0.0,18,0.05555555555555555,0.0
2022-06-08 00:00:00,37,1,1.0,0.0,1,100.0,0.0,18,0.05555555555555555,0.0
2022-06-08 00:00:00,39,1,1.0,0.0,1,100.0,0.0,18,0.05555555555555555,0.0
2022-06-08 00:00:00,41,14,0.0,0.0,1,0.0,0.0,4,0.0,0.0
2022-06-08 00:00:00,43,1,28.0,66.0,1,2800.0,6600.0,18,1.5555555555555556,3.6666666666666665
2022-06-08 00:00:00,55,1,3.0,10.0,1,300.0,1000.0,18,0.16666666666666666,0.5555555555555556
2022-06-08 00:00:00,71,1,0.0,0.0,1,0.0,0.0,18,0.0,0.0
2022-06-08 00:00:00,77,1,0.0,1.0,1,0.0,100.0,18,0.0,0.05555555555555555
2022-06-08 00:00:00,83,1,0.0,0.0,1,0.0,0.0,18,0.0,0.0
2022-06-08 00:00:00,91,1,0.0,2.0,1,0.0,200.0,18,0.0,0.1111111111111111
2022-06-08 00:00:00,93,1,0.0,0.0,1,0.0,0.0,18,0.0,0.0
2022-06-08 00:00:00,93,14,1.0,0.0,1,100.0,0.0,4,0.25,0.0
2022-06-08 00:00:00,96,1,0.0,0.0,1,0.0,0.0,18,0.0,0.0
2022-06-08 00:00:00,108,1,0.0,0.0,1,0.0,0.0,18,0.0,0.0
2022-06-08 00:00:00,108,14,0.0,0.0,2,0.0,0.0,4,0.0,0.0
2022-06-09 00:00:00,6,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2022-06-09 00:00:00,8,14,0.0,0.0,2,0.0,0.0,2,0.0,0.0
2022-06-09 00:00:00,14,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2022-06-09 00:00:00,35,1,2.0,0.0,2,100.0,0.0,11,0.18181818181818182,0.0
2022-06-09 00:00:00,43,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2022-06-09 00:00:00,65,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2022-06-09 00:00:00,75,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2022-06-09 00:00:00,83,1,1.0,0.0,2,50.0,0.0,11,0.09090909090909091,0.0
2022-06-09 00:00:00,102,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2022-06-09 00:00:00,103,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2022-06-10 00:00:00,3,1,0.0,0.0,2,0.0,0.0,21,0.0,0.0
2022-06-10 00:00:00,7,1,0.0,0.0,1,0.0,0.0,21,0.0,0.0
2022-06-10 00:00:00,10,1,0.0,0.0,1,0.0,0.0,21,0.0,0.0
2022-06-10 00:00:00,13,1,0.0,2.0,1,0.0,200.0,21,0.0,0.09523809523809523
2022-06-10 00:00:00,14,1,0.0,0.0,1,0.0,0.0,21,0.0,0.0
2022-06-10 00:00:00,23,1,0.0,1.0,1,0.0,100.0,21,0.0,0.047619047619047616
2022-06-10 00:00:00,31,1,0.0,0.0,1,0.0,0.0,21,0.0,0.0
2022-06-10 00:00:00,43,1,0.0,0.0,1,0.0,0.0,21,0.0,0.0
2022-06-10 00:00:00,46,1,0.0,0.0,1,0.0,0.0,21,0.0,0.0
2022-06-10 00:00:00,47,1,0.0,0.0,2,0.0,0.0,21,0.0,0.0
2022-06-10 00:00:00,48,1,0.0,0.0,2,0.0,0.0,21,0.0,0.0
2022-06-10 00:00:00,52,1,0.0,0.0,2,0.0,0.0,21,0.0,0.0
2022-06-10 00:00:00,65,1,0.0,4.0,1,0.0,400.0,21,0.0,0.19047619047619047
2022-06-10 00:00:00,75,1,1.0,0.0,1,100.0,0.0,21,0.047619047619047616,0.0
2022-06-10 00:00:00,79,14,1.0,2.0,1,100.0,200.0,2,0.5,1.0
2022-06-10 00:00:00,89,1,0.0,0.0,1,0.0,0.0,21,0.0,0.0
2022-06-10 00:00:00,93,14,1.0,6.0,1,100.0,600.0,2,0.5,3.0
2022-06-10 00:00:00,95,1,0.0,0.0,1,0.0,0.0,21,0.0,0.0
2022-06-10 00:00:00,105,1,1.0,9.0,1,100.0,900.0,21,0.047619047619047616,0.42857142857142855
2022-06-11 00:00:00,6,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2022-06-11 00:00:00,8,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2022-06-11 00:00:00,14,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2022-06-11 00:00:00,18,1,0.0,0.0,2,0.0,0.0,11,0.0,0.0
2022-06-11 00:00:00,30,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2022-06-11 00:00:00,48,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2022-06-11 00:00:00,72,1,1.0,0.0,1,100.0,0.0,11,0.09090909090909091,0.0
2022-06-11 00:00:00,75,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2022-06-11 00:00:00,89,1,1.0,0.0,1,100.0,0.0,11,0.09090909090909091,0.0
2022-06-11 00:00:00,98,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2022-06-12 00:00:00,6,1,0.0,0.0,1,0.0,0.0,7,0.0,0.0
2022-06-12 00:00:00,30,1,0.0,0.0,1,0.0,0.0,7,0.0,0.0
2022-06-12 00:00:00,34,1,0.0,0.0,1,0.0,0.0,7,0.0,0.0
2022-06-12 00:00:00,53,1,0.0,3.0,1,0.0,300.0,7,0.0,0.42857142857142855
2022-06-12 00:00:00,87,1,1.0,0.0,1,100.0,0.0,7,0.14285714285714285,0.0
2022-06-12 00:00:00,92,1,1.0,0.0,1,100.0,0.0,7,0.14285714285714285,0.0
2022-06-12 00:00:00,93,1,0.0,0.0,1,0.0,0.0,7,0.0,0.0
2022-06-13 00:00:00,6,1,0.0,0.0,1,0.0,0.0,18,0.0,0.0
2022-06-13 00:00:00,13,1,0.0,0.0,1,0.0,0.0,18,0.0,0.0
2022-06-13 00:00:00,16,1,0.0,0.0,1,0.0,0.0,18,0.0,0.0
2022-06-13 00:00:00,18,1,0.0,0.0,2,0.0,0.0,18,0.0,0.0
2022-06-13 00:00:00,28,1,0.0,0.0,1,0.0,0.0,18,0.0,0.0
2022-06-13 00:00:00,29,1,0.0,0.0,1,0.0,0.0,18,0.0,0.0
2022-06-13 00:00:00,43,1,0.0,0.0,1,0.0,0.0,18,0.0,0.0
2022-06-13 00:00:00,47,1,0.0,1.0,1,0.0,100.0,18,0.0,0.05555555555555555
2022-06-13 00:00:00,51,1,1.0,0.0,1,100.0,0.0,18,0.05555555555555555,0.0
2022-06-13 00:00:00,86,1,0.0,1.0,1,0.0,100.0,18,0.0,0.05555555555555555
2022-06-13 00:00:00,91,1,0.0,0.0,1,0.0,0.0,18,0.0,0.0
2022-06-13 00:00:00,93,1,0.0,0.0,1,0.0,0.0,18,0.0,0.0
2022-06-13 00:00:00,95,1,3.0,0.0,2,150.0,0.0,18,0.16666666666666666,0.0
2022-06-13 00:00:00,103,1,2.0,1.0,3,66.66666666666666,33.33333333333333,18,0.1111111111111111,0.05555555555555555
2022-06-14 00:00:00,6,1,0.0,0.0,2,0.0,0.0,15,0.0,0.0
2022-06-14 00:00:00,10,1,0.0,0.0,1,0.0,0.0,15,0.0,0.0
2022-06-14 00:00:00,13,1,4.0,1.0,1,400.0,100.0,15,0.26666666666666666,0.06666666666666667
2022-06-14 00:00:00,18,1,1.0,0.0,1,100.0,0.0,15,0.06666666666666667,0.0
2022-06-14 00:00:00,35,1,2.0,1.0,1,200.0,100.0,15,0.13333333333333333,0.06666666666666667
2022-06-14 00:00:00,38,1,1.0,0.0,1,100.0,0.0,15,0.06666666666666667,0.0
2022-06-14 00:00:00,44,1,0.0,2.0,1,0.0,200.0,15,0.0,0.13333333333333333
2022-06-14 00:00:00,48,1,1.0,1.0,1,100.0,100.0,15,0.06666666666666667,0.06666666666666667
2022-06-14 00:00:00,53,1,5.0,33.0,1,500.0,3300.0,15,0.3333333333333333,2.2
2022-06-14 00:00:00,75,1,2.0,0.0,1,200.0,0.0,15,0.13333333333333333,0.0
2022-06-14 00:00:00,79,1,0.0,1.0,1,0.0,100.0,15,0.0,0.06666666666666667
2022-06-14 00:00:00,83,1,0.0,0.0,1,0.0,0.0,15,0.0,0.0
2022-06-14 00:00:00,92,14,1.0,0.0,2,50.0,0.0,2,0.5,0.0
2022-06-14 00:00:00,95,1,0.0,0.0,1,0.0,0.0,15,0.0,0.0
2022-06-14 00:00:00,98,1,0.0,0.0,1,0.0,0.0,15,0.0,0.0
2022-06-15 00:00:00,3,1,0.0,0.0,1,0.0,0.0,17,0.0,0.0
2022-06-15 00:00:00,6,1,4.0,1.0,1,400.0,100.0,17,0.23529411764705882,0.058823529411764705
2022-06-15 00:00:00,7,1,0.0,0.0,1,0.0,0.0,17,0.0,0.0
2022-06-15 00:00:00,15,1,1.0,0.0,1,100.0,0.0,17,0.058823529411764705,0.0
2022-06-15 00:00:00,22,1,1.0,0.0,1,100.0,0.0,17,0.058823529411764705,0.0
2022-06-15 00:00:00,27,1,0.0,0.0,1,0.0,0.0,17,0.0,0.0
2022-06-15 00:00:00,39,1,8.0,4.0,1,800.0,400.0,17,0.47058823529411764,0.23529411764705882
2022-06-15 00:00:00,43,1,0.0,0.0,1,0.0,0.0,17,0.0,0.0
2022-06-15 00:00:00,52,1,0.0,0.0,1,0.0,0.0,17,0.0,0.0
2022-06-15 00:00:00,53,1,1.0,0.0,2,50.0,0.0,17,0.058823529411764705,0.0
2022-06-15 00:00:00,65,1,2.0,0.0,1,200.0,0.0,17,0.11764705882352941,0.0
2022-06-15 00:00:00,68,1,0.0,0.0,1,0.0,0.0,17,0.0,0.0
2022-06-15 00:00:00,75,1,0.0,0.0,2,0.0,0.0,17,0.0,0.0
2022-06-15 00:00:00,76,1,0.0,0.0,1,0.0,0.0,17,0.0,0.0
2022-06-15 00:00:00,93,14,0.0,0.0,1,0.0,0.0,1,0.0,0.0
2022-06-15 00:00:00,103,1,0.0,0.0,1,0.0,0.0,17,0.0,0.0
2022-06-16 00:00:00,6,1,0.0,0.0,1,0.0,0.0,14,0.0,0.0
2022-06-16 00:00:00,7,1,0.0,0.0,1,0.0,0.0,14,0.0,0.0
2022-06-16 00:00:00,9,1,0.0,0.0,1,0.0,0.0,14,0.0,0.0
2022-06-16 00:00:00,23,1,0.0,0.0,1,0.0,0.0,14,0.0,0.0
2022-06-16 00:00:00,26,1,0.0,0.0,1,0.0,0.0,14,0.0,0.0
2022-06-16 00:00:00,29,1,0.0,1.0,1,0.0,100.0,14,0.0,0.07142857142857142
2022-06-16 00:00:00,31,1,0.0,0.0,1,0.0,0.0,14,0.0,0.0
2022-06-16 00:00:00,43,1,0.0,0.0,1,0.0,0.0,14,0.0,0.0
2022-06-16 00:00:00,45,1,6.0,2.0,1,600.0,200.0,14,0.42857142857142855,0.14285714285714285
2022-06-16 00:00:00,48,1,0.0,0.0,1,0.0,0.0,14,0.0,0.0
2022-06-16 00:00:00,66,1,1.0,0.0,1,100.0,0.0,14,0.07142857142857142,0.0
2022-06-16 00:00:00,76,14,2.0,0.0,1,200.0,0.0,1,2.0,0.0
2022-06-16 00:00:00,77,1,0.0,0.0,1,0.0,0.0,14,0.0,0.0
2022-06-16 00:00:00,83,1,1.0,3.0,1,100.0,300.0,14,0.07142857142857142,0.21428571428571427
2022-06-16 00:00:00,93,1,0.0,0.0,1,0.0,0.0,14,0.0,0.0
2022-06-17 00:00:00,3,1,0.0,0.0,1,0.0,0.0,15,0.0,0.0
2022-06-17 00:00:00,7,1,3.0,0.0,1,300.0,0.0,15,0.2,0.0
2022-06-17 00:00:00,9,14,11.0,3.0,1,1100.0,300.0,2,5.5,1.5
2022-06-17 00:00:00,16,1,3.0,3.0,1,300.0,300.0,15,0.2,0.2
2022-06-17 00:00:00,27,1,1.0,0.0,1,100.0,0.0,15,0.06666666666666667,0.0
2022-06-17 00:00:00,35,1,0.0,0.0,1,0.0,0.0,15,0.0,0.0
2022-06-17 00:00:00,48,1,0.0,0.0,1,0.0,0.0,15,0.0,0.0
2022-06-17 00:00:00,53,1,0.0,0.0,1,0.0,0.0,15,0.0,0.0
2022-06-17 00:00:00,62,1,0.0,0.0,2,0.0,0.0,15,0.0,0.0
2022-06-17 00:00:00,66,1,1.0,2.0,1,100.0,200.0,15,0.06666666666666667,0.13333333333333333
2022-06-17 00:00:00,75,1,0.0,0.0,1,0.0,0.0,15,0.0,0.0
2022-06-17 00:00:00,77,1,0.0,0.0,1,0.0,0.0,15,0.0,0.0
2022-06-17 00:00:00,86,1,0.0,0.0,1,0.0,0.0,15,0.0,0.0
2022-06-17 00:00:00,91,1,0.0,0.0,1,0.0,0.0,15,0.0,0.0
2022-06-17 00:00:00,105,1,0.0,0.0,1,0.0,0.0,15,0.0,0.0
2022-06-17 00:00:00,108,14,0.0,1.0,1,0.0,100.0,2,0.0,0.5
2022-06-18 00:00:00,4,14,1.0,2.0,1,100.0,200.0,1,1.0,2.0
2022-06-18 00:00:00,14,1,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2022-06-18 00:00:00,23,1,0.0,9.0,1,0.0,900.0,10,0.0,0.9
2022-06-18 00:00:00,24,1,6.0,4.0,1,600.0,400.0,10,0.6,0.4
2022-06-18 00:00:00,30,1,0.0,1.0,1,0.0,100.0,10,0.0,0.1
2022-06-18 00:00:00,34,1,0.0,1.0,2,0.0,50.0,10,0.0,0.1
2022-06-18 00:00:00,50,1,2.0,1.0,1,200.0,100.0,10,0.2,0.1
2022-06-18 00:00:00,53,1,1.0,0.0,1,100.0,0.0,10,0.1,0.0
2022-06-18 00:00:00,92,1,0.0,3.0,1,0.0,300.0,10,0.0,0.3
2022-06-18 00:00:00,93,1,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2022-06-19 00:00:00,1,1,0.0,0.0,1,0.0,0.0,9,0.0,0.0
2022-06-19 00:00:00,7,1,1.0,3.0,1,100.0,300.0,9,0.1111111111111111,0.3333333333333333
2022-06-19 00:00:00,14,1,0.0,0.0,1,0.0,0.0,9,0.0,0.0
2022-06-19 00:00:00,18,1,2.0,1.0,1,200.0,100.0,9,0.2222222222222222,0.1111111111111111
2022-06-19 00:00:00,24,1,0.0,0.0,1,0.0,0.0,9,0.0,0.0
2022-06-19 00:00:00,50,1,1.0,0.0,1,100.0,0.0,9,0.1111111111111111,0.0
2022-06-19 00:00:00,84,1,0.0,0.0,1,0.0,0.0,9,0.0,0.0
2022-06-19 00:00:00,93,1,1.0,25.0,1,100.0,2500.0,9,0.1111111111111111,2.7777777777777777
2022-06-19 00:00:00,94,1,1.0,6.0,1,100.0,600.0,9,0.1111111111111111,0.6666666666666666
2022-06-20 00:00:00,6,1,0.0,7.0,1,0.0,700.0,11,0.0,0.6363636363636364
